,token,transcript_id,sentence_id,surprisal,oov
0,Ġthe,13,0,4.532436413578136,False
1,Ġrenaissance,13,0,14.074871490389835,False
2,Ġin,13,0,5.865421854223226,False
3,Ġchildren,13,0,11.193691861335243,False
4,s,13,0,9.835482902079692,False
5,Ġliterature,13,0,16.665717906313567,False
6,Ġis,13,0,4.915673910563118,False
7,Ġturning,13,0,11.586291701157,False
8,Ġout,13,0,2.9459867862788376,False
9,Ġto,13,0,1.4828597509430133,False
10,Ġbe,13,0,0.4603936644038814,False
11,Ġone,13,0,7.891192548456928,False
12,Ġof,13,0,0.7825821381555614,False
13,Ġthe,13,0,0.6826442665337996,False
14,Ġmost,13,0,2.0258081166767306,False
15,Ġstriking,13,0,6.366305215967334,False
16,Ġcultural,13,0,14.428565453621543,False
17,Ġcharacteristics,13,0,11.163460071433999,False
18,Ġof,13,0,2.4542560828891404,False
19,Ġour,13,0,8.211550837041829,False
20,Ġtimes,13,0,9.029538120843782,False
21,Ġwhether,13,1,11.187119767531032,False
22,Ġwe,13,1,4.991205864753651,False
23,Ġare,13,1,4.472078963032068,False
24,Ġreass,13,1,17.39982347707576,False
25,essing,13,1,2.662673548254463,False
26,Ġthe,13,1,4.435096877216955,False
27,Ġachievements,13,1,16.078444537835082,False
28,Ġof,13,1,1.8398227328752375,False
29,Ġthe,13,1,1.7871420312109192,False
30,Ġpast,13,1,5.1497986142654515,False
31,Ġas,13,1,5.80640883959336,False
32,Ġwith,13,1,10.478375921015456,False
33,Ġthe,13,1,3.476616238174197,False
34,Ġfilm,13,1,10.699301392457718,False
35,Ġof,13,1,5.956890621082875,False
36,Ġthe,13,1,0.7233791402765651,False
37,Ġlord,13,1,11.292534631492565,False
38,Ġof,13,1,3.4996379707186525,False
39,Ġthe,13,1,0.10093520942881808,False
40,Ġrings,13,1,0.2989634918010419,False
41,Ġor,13,1,8.955815512073315,False
42,Ġfalling,13,1,12.972733418648112,False
43,Ġin,13,1,4.086649580098285,False
44,Ġlove,13,1,0.779292675713021,False
45,Ġwith,13,1,1.3053938139996113,False
46,Ġcurrent,13,1,13.02478823490284,False
47,Ġchild,13,1,10.291913945571798,False
48,hero,13,1,20.9696235784139,False
49,es,13,1,4.541795984382096,False
50,Ġlike,13,1,7.736113944547597,False
51,Ġhar,13,1,10.782547121968342,False
52,ry,13,1,1.6458237982047392,False
53,Ġpot,13,1,4.586373836120236,False
54,ter,13,1,0.0591442839964078,False
55,Ġthere,13,1,12.576400046626661,False
56,Ġhas,13,1,6.8670602721924885,False
57,Ġnever,13,1,6.267566991047677,False
58,Ġbeen,13,1,1.6004555211090912,False
59,Ġanother,13,1,13.804591954665893,False
60,Ġtime,13,1,7.728428285560364,False
61,Ġwhen,13,1,8.182075416094914,False
62,Ġchildren,13,1,11.214275393014878,False
63,s,13,1,8.617606916166254,False
64,Ġliterature,13,1,16.665717906313567,False
65,Ġcould,13,1,9.537249395420632,False
66,Ġcommand,13,1,14.266219371675644,False
67,Ġsuch,13,1,12.159902907894992,False
68,Ġattention,13,1,12.945776587517706,False
69,Ġabout,13,2,10.1363537999617,False
70,Ġsix,13,2,7.363684999520443,False
71,Ġmonths,13,2,0.8341596202593348,False
72,Ġago,13,2,1.5553821685049283,False
73,Ġi,13,2,10.060548206531669,False
74,Ġwrote,13,2,9.74662420211951,False
75,Ġon,13,2,5.713436046928192,False
76,Ġthese,13,2,9.348655330736081,False
77,Ġpages,13,2,6.573919781827473,False
78,Ġthat,13,2,7.574692137543794,False
79,Ġphil,13,2,16.62263101222624,False
80,ip,13,2,2.977761014440348,False
81,Ġpull,13,2,8.767723581333314,False
82,mans,13,2,17.969338411319733,False
83,Ġnovel,13,2,14.438706341675184,False
84,Ġthe,13,2,5.960351702057134,False
85,Ġamber,13,2,17.15640414733832,False
86,Ġspy,13,2,16.051454442310874,False
87,glass,13,2,18.468972774277475,False
88,Ġwould,13,2,9.783886659253819,False
89,Ġbe,13,2,3.0122920292382784,False
90,Ġa,13,2,4.227571016406958,False
91,Ġworthy,13,2,11.747663611570099,False
92,Ġwinner,13,2,16.46571494656398,False
93,Ġof,13,2,3.5543943309558057,False
94,Ġthe,13,2,1.3067841864596366,False
95,Ġbook,13,2,9.228682542429501,False
96,er,13,2,9.03330650145603,False
97,Ġprize,13,2,2.7366076235283905,False
98,Ġin,13,3,6.385529659557308,False
99,Ġthe,13,3,2.308209553906685,False
100,Ġevent,13,3,7.1974018389651535,False
101,Ġit,13,3,13.978140217229623,False
102,Ġdidnt,13,3,22.96832418417639,False
103,Ġmake,13,3,11.837001477202918,False
104,Ġthe,13,3,4.877176314806531,False
105,Ġshort,13,3,12.041357320484433,False
106,list,13,3,7.106447482195385,False
107,Ġbut,13,3,10.021319190116104,False
108,Ġit,13,3,5.049393209608765,False
109,Ġlived,13,3,15.347350186721432,False
